file,lineno,lhs,rhs_sig,rhs_shape,rhs_vars,line
.\pdf_template_engine\dynamic_overlay.py,325,buffer,"('Call', ('Attr', 'io', 'BytesIO'), (), ())","('Call', 0, 0)",io,buffer = io.BytesIO()
.\tests\test_brand_logos.py,40,buffer,"('Call', ('Attr', 'io', 'BytesIO'), (), ())","('Call', 0, 0)",io,buffer = io.BytesIO()
.\tools\portings\patches\create_png_test_images.py.insert.py,41,buffer,"('Call', ('Attr', 'io', 'BytesIO'), (), ())","('Call', 0, 0)",io,buffer = io.BytesIO()
.\tools\portings\patches\test_brand_logos.py.insert.py,43,buffer,"('Call', ('Attr', 'io', 'BytesIO'), (), ())","('Call', 0, 0)",io,buffer = io.BytesIO()
.\pdf_template_engine\dynamic_overlay.py,926,bw,"('Call', ('Name', 'float'), (('Attr', 'base_page.mediabox', 'width'),), ())","('Call', 1, 0)","base_page,float",bw = float(base_page.mediabox.width)
.\pdf_template_engine\dynamic_overlay.py,950,bw,"('Call', ('Name', 'float'), (('Attr', 'ov_page.mediabox', 'width'),), ())","('Call', 1, 0)","float,ov_page",bw = float(ov_page.mediabox.width)
.\pdf_generator.py,1214,c,"('Call', ('Attr', 'canvas', 'Canvas'), (('Name', 'output_filename'),), (('pagesize', ('Name', 'A4')),))","('Call', 1, 1)","A4,canvas,output_filename","c = canvas.Canvas(output_filename, pagesize=A4)"
.\pdf_template_engine\dynamic_overlay.py,326,c,"('Call', ('Attr', 'canvas', 'Canvas'), (('Name', 'buffer'),), (('pagesize', ('Name', 'A4')),))","('Call', 1, 1)","A4,buffer,canvas","c = canvas.Canvas(buffer, pagesize=A4)"
.\tests\test_numbering.py,28,c,"('Call', ('Attr', 'canvas', 'Canvas'), (('Name', 'buf'),), (('pagesize', ('Name', 'A4')),))","('Call', 1, 1)","A4,buf,canvas","c = canvas.Canvas(buf, pagesize=A4)"
.\tools\test_numbering.py,28,c,"('Call', ('Attr', 'canvas', 'Canvas'), (('Name', 'buf'),), (('pagesize', ('Name', 'A4')),))","('Call', 1, 1)","A4,buf,canvas","c = canvas.Canvas(buf, pagesize=A4)"
.\heatpump_ui.py,406,candidates,"('Call', ('Name', 'sorted'), (('Name', 'candidates'),), (('key', ('Other', 'Lambda')),))","('Call', 1, 1)","abs,candidates,hp,required_kw,sorted","candidates = sorted(candidates, key=lambda hp: abs(hp.get('heating_power', 0) - required_kw))"
.\heatpump_ui.py,868,candidates,"('Call', ('Name', 'sorted'), (('Name', 'candidates'),), (('key', ('Other', 'Lambda')),))","('Call', 1, 1)","abs,candidates,float,hp,required_kw,sorted","candidates = sorted(candidates, key=lambda hp: abs(float(hp.get('heating_power', 0) or 0) - required_kw))"
.\heatpump_ui.py,395,candidates,"('Other', 'ListComp')","('Other', 'ListComp')","heatpump_type,heatpumps_db,hp",candidates = [hp for hp in heatpumps_db if hp.get('type') == heatpump_type]
.\heatpump_ui.py,397,candidates,"('Other', 'ListComp')","('Other', 'ListComp')","candidates,hp,manufacturer_preference",candidates = [hp for hp in candidates if hp.get('manufacturer') == manufacturer_preference]
.\pdf_generator.py,2305,car_km_equiv,"('Call', ('Attr', 'current_analysis_results_pdf', 'get'), (('Const', ""'co2_equivalent_car_km_per_year'""), ('Const', '0.0')), ())","('Call', 2, 0)",current_analysis_results_pdf,"car_km_equiv = current_analysis_results_pdf.get('co2_equivalent_car_km_per_year', 0.0)"
.\pv_visuals.py,246,car_km_equiv,"('Call', ('Attr', 'analysis_results', 'get'), (('Const', ""'co2_equivalent_car_km_per_year'""), ('Const', '0.0')), ())","('Call', 2, 0)",analysis_results,"car_km_equiv = analysis_results.get('co2_equivalent_car_km_per_year', 0.0)"
.\calculations.py,1392,cash_flows,"('Add', (('List', (('USub', ('Name', 'investment')),)), ('Mult', (('List', (('Name', 'annual_benefit'),)), ('Name', 'lifetime')))))","('Add', (('List', 1), ('Mult', (('List', 1), ('Name',)))))","annual_benefit,investment,lifetime",cash_flows = [-investment] + [annual_benefit] * lifetime
.\calculations_extended.py,61,cash_flows,"('Add', (('List', (('USub', ('Name', 'investment')),)), ('Mult', (('List', (('Name', 'annual_savings'),)), ('Name', 'LIFESPAN_YEARS')))))","('Add', (('List', 1), ('Mult', (('List', 1), ('Name',)))))","LIFESPAN_YEARS,annual_savings,investment",cash_flows = [-investment] + [annual_savings] * LIFESPAN_YEARS
.\admin_panel.py,773,cat,"('BoolOp', 'Or', (('Call', ('Attr', 'p', 'get'), (('Const', ""'category'""),), ()), ('Const', ""''"")))","('BoolOp', 'Or', 2)",p,cat = p.get('category') or ''
.\pdf_atomizer.py,211,cat,"('BoolOp', 'Or', (('Call', ('Name', 'getattr'), (('Name', 'pdf'), ('Const', ""'Root'""), ('Const', 'None')), ()), ('Subscript', ('Attr', 'pdf', 'trailer'), ('Const', ""'/Root'""))))","('BoolOp', 'Or', 2)","getattr,pdf","cat = getattr(pdf, ""Root"", None) or pdf.trailer[""/Root""]"
.\product_attributes.py,241,category,"('Call', ('Attr', ""row.get(category_col) or ''"", 'strip'), (), ())","('Call', 0, 0)","category_col,row",category = (row.get(category_col) or '').strip()
.\tools\import_module_attributes_generic.py,290,category,"('Call', ('Attr', ""norm.get('category') or default_category or 'Modul'"", 'strip'), (), ())","('Call', 0, 0)","default_category,norm","category = (norm.get(""category"") or default_category or ""Modul"").strip()"
.\pdf_template_engine\placeholders.py,768,charge_sum,"('Call', ('Name', 'sum'), (('Other', 'GeneratorExp'),), ())","('Call', 1, 0)","float,monthly_storage_charge,sum,v",charge_sum = sum(float(v or 0) for v in monthly_storage_charge)
.\pdf_template_engine\placeholders.py,775,charge_sum,"('Call', ('Name', 'float'), (('Name', 'battery_expected_annual_kwh'),), ())","('Call', 1, 0)","battery_expected_annual_kwh,float",charge_sum = float(battery_expected_annual_kwh)
.\analysis.py,5392,chart_cols,"('Call', ('Attr', 'st', 'columns'), (('Call', ('Name', 'len'), (('Name', 'modern_charts'),), ()),), ())","('Call', 1, 0)","len,modern_charts,st",chart_cols = st.columns(len(modern_charts))
.\central_pdf_system.py,1504,chart_cols,"('Call', ('Attr', 'st', 'columns'), (('Const', '2'),), ())","('Call', 1, 0)",st,chart_cols = st.columns(2)
.\pdf_generator.py,1877,chart_config,"('Call', ('Attr', 'inclusion_options', 'get'), (('Const', ""'chart_config'""), ('Dict', ())), ())","('Call', 2, 0)",inclusion_options,"chart_config = inclusion_options.get(""chart_config"", {})"
.\pdf_ui.py,532,chart_config,"('Call', ('Attr', 'st.session_state', 'get'), (('Const', ""'chart_config'""), ('Dict', ())), ())","('Call', 2, 0)",st,"chart_config = st.session_state.get('chart_config', {})"
.\analysis.py,2118,chart_data,"('Dict', (('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Name', 'power'))))","('Dict', 2)","h,hours,power","chart_data = {""x"": [f""{h}:00"" for h in hours], ""y"": power}"
.\analysis.py,2170,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Name', 'days')), ('KV', ('Const', ""'values'""), ('Name', 'weekly_production'))))","('Dict', 2)","days,weekly_production","chart_data = {""labels"": days, ""values"": weekly_production}"
.\analysis.py,2268,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Name', 'month_labels')), ('KV', ('Const', ""'values'""), ('Name', 'production_data'))))","('Dict', 2)","month_labels,production_data","chart_data = {""labels"": month_labels, ""values"": production_data}"
.\analysis.py,2343,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Name', 'scenarios')), ('KV', ('Const', ""'values'""), ('Name', 'roi_values'))))","('Dict', 2)","roi_values,scenarios","chart_data = {""labels"": scenarios, ""values"": roi_values}"
.\analysis.py,2460,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Name', 'month_labels')), ('KV', ('Const', ""'values'""), ('Name', 'einnahmen'))))","('Dict', 2)","einnahmen,month_labels","chart_data = {""labels"": month_labels, ""values"": einnahmen}"
.\analysis.py,2756,chart_data,"('Dict', (('KV', ('Const', ""'categories'""), ('Name', 'anbieter')), ('KV', ('Const', ""'series'""), ('List', (('Dict', (('KV', ('Const', ""'data'""), ('Name', 'gesamt')), ('KV', ('Const', ""'name'""), ('Call', ('Name', 'get_text'), (('Name', 'texts'), ('Const', ""'annual_costs_label_switcher'""), ('Const', ""'Jahreskosten (€)'"")), ())))),)))))","('Dict', 2)","anbieter,gesamt,get_text,texts",chart_data = {
.\analysis.py,3955,chart_data,"('Dict', (('KV', ('Const', ""'categories'""), ('Name', 'jahre_sim_labels')), ('KV', ('Const', ""'series'""), ('List', (('Dict', (('KV', ('Const', ""'data'""), ('Name', 'eigen_sim_kwh')), ('KV', ('Const', ""'name'""), ('Const', ""'Eigenverbrauch (kWh)'"")))), ('Dict', (('KV', ('Const', ""'data'""), ('Name', 'einspeisung_sim_kwh')), ('KV', ('Const', ""'name'""), ('Const', ""'Einspeisung (kWh)'"")))))))))","('Dict', 2)","eigen_sim_kwh,einspeisung_sim_kwh,jahre_sim_labels",chart_data = {
.\analysis.py,4026,chart_data,"('Dict', (('KV', ('Const', ""'categories'""), ('Other', 'ListComp')), ('KV', ('Const', ""'series'""), ('List', ()))))","('Dict', 2)","jahr,jahre_axis","chart_data = {""categories"": [f""Jahr {jahr}"" for jahr in jahre_axis], ""series"": []}"
.\analysis.py,4140,chart_data,"('Dict', (('KV', ('Const', ""'x'""), ('Name', 'month_labels')), ('KV', ('Const', ""'y'""), ('Name', 'ev_monat_grad'))))","('Dict', 2)","ev_monat_grad,month_labels","chart_data = {""x"": month_labels, ""y"": ev_monat_grad}"
.\analysis.py,4291,chart_data,"('Dict', (('KV', ('Const', ""'categories'""), ('Name', 'labels')), ('KV', ('Const', ""'series'""), ('List', ()))))","('Dict', 2)",labels,chart_data = {
.\analysis.py,4400,chart_data,"('Dict', (('KV', ('Const', ""'categories'""), ('Name', 'month_labels')), ('KV', ('Const', ""'series'""), ('List', (('Dict', (('KV', ('Const', ""'data'""), ('Name', 'kosten_vorher')), ('KV', ('Const', ""'name'""), ('Const', ""'Kosten Vorher (ohne Photovoltaik)'"")))), ('Dict', (('KV', ('Const', ""'data'""), ('Name', 'kosten_nachher')), ('KV', ('Const', ""'name'""), ('Const', ""'Kosten Nachher (mit Photovoltaik)'"")))))))))","('Dict', 2)","kosten_nachher,kosten_vorher,month_labels",chart_data = {
.\analysis.py,4477,chart_data,"('Dict', (('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Name', 'kum_vorteile'))))","('Dict', 2)","int,jahre_axis,kum_vorteile,year","chart_data = {""x"": [f""Jahr {int(year)}"" for year in jahre_axis], ""y"": kum_vorteile}"
.\analysis.py,5037,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Call', ('Name', 'list'), (('Name', 'labels'),), ())), ('KV', ('Const', ""'values'""), ('Call', ('Name', 'list'), (('Name', 'values'),), ()))))","('Dict', 2)","labels,list,values","chart_data = {""labels"": list(labels), ""values"": list(values)}"
.\analysis.py,5189,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Call', ('Name', 'list'), (('Name', 'labels'),), ())), ('KV', ('Const', ""'values'""), ('Call', ('Name', 'list'), (('Name', 'values'),), ()))))","('Dict', 2)","labels,list,values","chart_data = {""labels"": list(labels), ""values"": list(values)}"
.\analysis.py,2783,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Other', 'ListComp')), ('KV', ('Const', ""'x'""), ('Name', 'anbieter')), ('KV', ('Const', ""'y'""), ('Name', 'gesamt'))))","('Dict', 3)","anbieter,arbeitspreis,enumerate,gesamt,grundgebuehr,i,name",chart_data = {
.\analysis.py,3738,chart_data,"('Dict', (('KV', ('Const', ""'series_data'""), ('List', (('Dict', (('KV', ('Const', ""'customdata'""), ('Other', 'ListComp')), ('KV', ('Const', ""'hovertemplate'""), ('Const', ""'<b>Maßnahme:</b> %{x}<br><b>Kosten:</b> %{customdata[0]:.2f} €<br><b>Nutzen:</b> %{customdata[1]:.2f} €<br><b>Rendite:</b> %{customdata[2]:.2f}%<extra></extra>'"")), ('KV', ('Const', ""'name'""), ('Const', ""'Gesamtrendite (%)'"")), ('KV', ('Const', ""'x'""), ('Name', 'massnahmen_labels')), ('KV', ('Const', ""'y'""), ('Name', 'effizienz_roi')))),))), ('KV', ('Const', ""'x'""), ('Name', 'massnahmen_labels')), ('KV', ('Const', ""'y'""), ('Name', 'effizienz_roi'))))","('Dict', 3)","effizienz_roi,kosten,kosten_abs,massnahmen_labels,nutzen,nutzwert_simuliert_abs,roi,zip",chart_data = {
.\analysis.py,3831,chart_data,"('Dict', (('KV', ('Const', ""'series_data'""), ('List', (('Dict', (('KV', ('Const', ""'name'""), ('Const', ""'Simulierter Nutzenverlauf'"")), ('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Call', ('Attr', 'nutzwert_illustrativ_eur', 'tolist'), (), ())))),))), ('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Call', ('Attr', 'nutzwert_illustrativ_eur', 'tolist'), (), ()))))","('Dict', 3)","cap,kapazitaet_range_kwh,nutzwert_illustrativ_eur",chart_data = {
.\analysis.py,4199,chart_data,"('Dict', (('KV', ('Const', ""'series_data'""), ('List', (('Dict', (('KV', ('Const', ""'customdata'""), ('Other', 'ListComp')), ('KV', ('Const', ""'hovertemplate'""), ('Const', ""'<b>Projekt:</b> %{x}<br><b>Investition:</b> %{customdata[0]:.2f} €<br><b>Jährl. Nutzen:</b> %{customdata[1]:.2f} €<br><b>Jährl. ROI:</b> %{customdata[2]:.2f}%<extra></extra>'"")), ('KV', ('Const', ""'name'""), ('Const', ""'ROI-Vergleich (%)'"")), ('KV', ('Const', ""'x'""), ('Name', 'labels')), ('KV', ('Const', ""'y'""), ('Name', 'roi_opts')))),))), ('KV', ('Const', ""'x'""), ('Name', 'labels')), ('KV', ('Const', ""'y'""), ('Name', 'roi_opts'))))","('Dict', 3)","ben,benefit_opts,inv,invest_opts,labels,roi,roi_opts,zip",chart_data = {
.\analysis.py,2889,chart_data,"('Dict', (('KV', ('Const', ""'series_data'""), ('List', (('Dict', (('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Name', 'co2_savings_tonnes_per_year')))), ('Dict', (('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('Name', 'wert_co2_eur_per_year'))))))), ('KV', ('Const', ""'series_names'""), ('List', (('Const', ""'CO₂-Einsparung (t)'""), ('Const', ""'Monetärer Wert (€)'"")))), ('KV', ('Const', ""'x'""), ('Other', 'ListComp')), ('KV', ('Const', ""'y'""), ('List', (('Name', 'co2_savings_tonnes_per_year'), ('Name', 'wert_co2_eur_per_year'))))))","('Dict', 4)","co2_savings_tonnes_per_year,jahre_axis,wert_co2_eur_per_year,year",chart_data = {
.\analysis.py,3607,chart_data,"('Dict', (('KV', ('Const', ""'labels'""), ('Other', 'ListComp')), ('KV', ('Const', ""'values'""), ('Name', 'co2_savings_tonnes_per_year')), ('KV', ('Const', ""'x'""), ('Name', 'jahre_axis')), ('KV', ('Const', ""'y'""), ('Name', 'co2_savings_tonnes_per_year'))))","('Dict', 4)","co2_savings_tonnes_per_year,jahre_axis,year",chart_data = {
.\analysis.py,6754,chart_keys,"('Other', 'ListComp')","('Other', 'ListComp')","data,k","chart_keys = [k for k in data.keys() if ""chart"" in k.lower()]"
.\multi_offer_generator.py,1041,chart_keys,"('Other', 'ListComp')","('Other', 'ListComp')","calc_results,k",chart_keys = [k for k in calc_results.keys() if k.endswith('_chart_bytes') and calc_results[k] is not None]
.\analysis.py,2049,chart_type,"('Call', ('Attr', 'st', 'selectbox'), (('Call', ('Name', 'get_text'), (('Name', 'texts'), ('Const', ""'daily_prod_chart_type_label'""), ('Const', ""'Diagrammtyp'"")), ()), ('List', (('Const', ""'Säulen'""), ('Const', ""'Balken'""), ('Const', ""'Strich'""), ('Const', ""'Kreis'""), ('Const', ""'Donut'"")))), (('key', ('Const', ""'daily_prod_chart_type_switcher'"")),))","('Call', 2, 1)","get_text,st,texts",chart_type = st.selectbox(
.\analysis.py,1317,chart_type,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Diagrammtyp:'""), ('List', (('Const', ""'Säulen'""), ('Const', ""'Balken'""), ('Const', ""'Kreis'""), ('Const', ""'Donut'"")))), (('key', ('Other', 'JoinedStr')),))","('Call', 2, 1)","chart_key,st",chart_type = st.selectbox(
.\analysis.py,2611,chart_type,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Diagrammtyp:'""), ('List', (('Const', ""'Säulen'""), ('Const', ""'Strich'""), ('Const', ""'Balken'"")))), (('key', ('Const', ""'prod_vs_cons_type'"")),))","('Call', 2, 1)",st,chart_type = st.selectbox(
.\analysis.py,397,cheated,"('Call', ('Name', 'max'), (('Const', '0.1'), ('Sub', ('Name', 'amortisation_years'), ('Name', 'red'))), ())","('Call', 2, 0)","amortisation_years,max,red","cheated = max(0.1, amortisation_years - red)"
.\analysis.py,405,cheated,"('Call', ('Name', 'max'), (('Const', '0.1'), ('Mult', (('Name', 'amortisation_years'), ('Sub', ('Const', '1'), ('Div', ('Name', 'pct'), ('Const', '100.0')))))), ())","('Call', 2, 0)","amortisation_years,max,pct","cheated = max(0.1, amortisation_years * (1 - pct / 100.0))"
.\calculations.py,3329,cheated,"('Call', ('Name', 'max'), (('Const', '0.1'), ('Sub', ('Name', 'original'), ('Name', 'red'))), ())","('Call', 2, 0)","max,original,red","cheated = max(0.1, original - red)"
.\calculations.py,3337,cheated,"('Call', ('Name', 'max'), (('Const', '0.1'), ('Mult', (('Name', 'original'), ('Sub', ('Const', '1'), ('Div', ('Name', 'pct'), ('Const', '100.0')))))), ())","('Call', 2, 0)","max,original,pct","cheated = max(0.1, original * (1 - pct / 100.0))"
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,81,chosen,"('Name', 'default_parts_under_10_eur_per_kwh')","('Name',)",default_parts_under_10_eur_per_kwh,chosen = default_parts_under_10_eur_per_kwh
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,77,chosen,"('Name', 'norm')","('Name',)",norm,chosen = norm
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\placeholders.py.insert.py,103,chosen,"('Name', 'default_parts_under_10_eur_per_kwh')","('Name',)",default_parts_under_10_eur_per_kwh,chosen = default_parts_under_10_eur_per_kwh
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\placeholders.py.insert.py,99,chosen,"('Name', 'norm')","('Name',)",norm,chosen = norm
.\pdf_template_engine\placeholders.py,120,chosen,"('Name', 'default_parts_under_10_eur_per_kwh')","('Name',)",default_parts_under_10_eur_per_kwh,chosen = default_parts_under_10_eur_per_kwh
.\pdf_template_engine\placeholders.py,116,chosen,"('Name', 'norm')","('Name',)",norm,chosen = norm
.\tools\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,81,chosen,"('Name', 'default_parts_under_10_eur_per_kwh')","('Name',)",default_parts_under_10_eur_per_kwh,chosen = default_parts_under_10_eur_per_kwh
.\tools\out_selected\patches\pdf_template_engine\placeholders.py.insert.py,77,chosen,"('Name', 'norm')","('Name',)",norm,chosen = norm
.\tools\portings\patches\pdf_template_engine\placeholders.py.insert.py,103,chosen,"('Name', 'default_parts_under_10_eur_per_kwh')","('Name',)",default_parts_under_10_eur_per_kwh,chosen = default_parts_under_10_eur_per_kwh
.\tools\portings\patches\pdf_template_engine\placeholders.py.insert.py,99,chosen,"('Name', 'norm')","('Name',)",norm,chosen = norm
.\pdf_styles.py,583,circle,"('Call', ('Name', 'Circle'), (('Tuple', (('Const', '0.5'), ('Const', '0.5'))), ('Const', '0.4')), (('edgecolor', ('Subscript', ('Subscript', ('Name', 'theme_config'), ('Const', ""'colors'"")), ('Const', '4'))), ('facecolor', ('Const', ""'none'"")), ('linewidth', ('Const', '10'))))","('Call', 2, 3)","Circle,theme_config","circle = Circle((0.5, 0.5), 0.4, facecolor='none',"
.\pdf_styles.py,508,circle,"('Call', ('Name', 'Circle'), (('Subscript', ('Name', 'info'), ('Const', ""'pos'"")), ('Subscript', ('Name', 'info'), ('Const', ""'size'""))), (('edgecolor', ('Const', ""'white'"")), ('facecolor', ('Subscript', ('Subscript', ('Name', 'theme_config'), ('Const', ""'colors'"")), ('Const', '0'))), ('linewidth', ('Const', '3'))))","('Call', 2, 3)","Circle,info,theme_config","circle = Circle(info['pos'], info['size'],"
.\calculations.py,2098,cleaned_value_str,"('Call', ('Attr', 'cleaned_value_str', 'replace'), (('Const', ""','""), ('Const', ""'.'"")), ())","('Call', 2, 0)",cleaned_value_str,"cleaned_value_str = cleaned_value_str.replace("","", ""."")"
.\calculations.py,2088,cleaned_value_str,"('Call', ('Attr', 'value', 'replace'), (('Const', ""','""), ('Const', ""''"")), ())","('Call', 2, 0)",value,cleaned_value_str = value.replace(
.\calculations.py,2094,cleaned_value_str,"('Call', ('Attr', 'value', 'replace'), (('Const', ""'.'""), ('Const', ""''"")), ())","('Call', 2, 0)",value,cleaned_value_str = value.replace(
.\pdf_generator.py,752,cleaned_value_str,"('Call', ('Attr', 'cleaned_value_str', 'replace'), (('Const', ""','""), ('Const', ""'.'"")), ())","('Call', 2, 0)",cleaned_value_str,"cleaned_value_str = cleaned_value_str.replace(',', '.')"
.\pdf_generator.py,750,cleaned_value_str,"('Call', ('Attr', 'value', 'replace'), (('Const', ""','""), ('Const', ""''"")), ())","('Call', 2, 0)",value,"if value.rfind('.') > value.rfind(','): cleaned_value_str = value.replace(',', '')"
.\pdf_generator.py,751,cleaned_value_str,"('Call', ('Attr', 'value', 'replace'), (('Const', ""'.'""), ('Const', ""''"")), ())","('Call', 2, 0)",value,"elif value.rfind(',') > value.rfind('.'): cleaned_value_str = value.replace('.', '')"
.\analysis.py,3421,co2_cumulative,"('Other', 'ListComp')","('Other', 'ListComp')","env_results,year,years",co2_cumulative = [
.\analysis.py,9020,co2_cumulative,"('Other', 'ListComp')","('Other', 'ListComp')","co2_annual,year,years",co2_cumulative = [co2_annual * year / 1000 for year in years]
.\dev_tools\kakerlake_ultra_cleaner.py,332,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\dev_tools\kakerlake_ultra_cleaner.py,458,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\mnt\data\kakerlake_ultra_cleaner.py,332,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\mnt\data\kakerlake_ultra_cleaner.py,458,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\tools\kakerlake_ultra_cleaner.py,2,code,"('Name', 'r')","('Name',)",r,code = r#!/usr/bin/env python3
.\tools\kakerlake_ultra_cleaner.py,333,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\tools\kakerlake_ultra_cleaner.py,459,code,"('Name', 'new')","('Name',)",new,"write_text(path, new); code=new"
.\notwendig oder nicht\python_function_recipes.py,36,col_idx,"('Subscript', ('Attr', ""key_row.sort_values(kind='mergesort')"", 'index'), ('Name', 'pos'))","('Subscript',)","key_row,pos",col_idx = key_row.sort_values(kind='mergesort').index[pos]
.\notwendig oder nicht\python_function_recipes.py,41,col_idx,"('Subscript', ('Attr', 'hits', 'index'), ('Const', '0'))","('Subscript',)",hits,col_idx = hits.index[0]
.\doc_output.py,249,color_scheme,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Farb-Schema auswählen'""),), (('format_func', ('Other', 'Lambda')), ('key', ('Const', ""'pdf_color_scheme'"")), ('options', ('List', (('Const', ""'PROFESSIONAL'""), ('Const', ""'SOLAR'""), ('Const', ""'ECO'""), ('Const', ""'MODERN'""), ('Const', ""'CUSTOM'""))))))","('Call', 1, 3)","st,x",color_scheme = st.selectbox(
.\options.py,272,color_scheme,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""' Farbschema'""),), (('help', ('Const', ""'Wählen Sie Ihr bevorzugtes Farbschema'"")), ('index', ('Call', ('Attr', ""['Standard', 'Ocean Blue', 'Forest Green', 'Sunset Orange', 'Purple Rain', 'Monochrome']"", 'index'), (('Name', 'current_color_scheme'),), ())), ('options', ('List', (('Const', ""'Standard'""), ('Const', ""'Ocean Blue'""), ('Const', ""'Forest Green'""), ('Const', ""'Sunset Orange'""), ('Const', ""'Purple Rain'""), ('Const', ""'Monochrome'""))))))","('Call', 1, 3)","current_color_scheme,st",color_scheme = st.selectbox(
.\analysis.py,1397,color_scheme,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Farbschema:'""), ('List', (('Const', ""'Standard'""), ('Const', ""'Grün-Töne'""), ('Const', ""'Blau-Töne'""), ('Const', ""'Warm'""), ('Const', ""'Kalt'""), ('Const', ""'Bunt'"")))), (('key', ('Other', 'JoinedStr')),))","('Call', 2, 1)","chart_key,st",color_scheme = st.selectbox(
.\analysis.py,1063,color_scheme,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Farbschema:'""), ('List', (('Const', ""'Standard'""), ('Const', ""'Grün-Töne'""), ('Const', ""'Blau-Töne'""), ('Const', ""'Warm'""), ('Const', ""'Kalt'""), ('Const', ""'Bunt'"")))), (('key', ('Other', 'JoinedStr')),))","('Call', 2, 1)","chart_key,st",color_scheme = st.selectbox(
.\analysis.py,2616,color_scheme,"('Call', ('Attr', 'st', 'selectbox'), (('Const', ""'Farbschema:'""), ('List', (('Const', ""'Standard'""), ('Const', ""'Grün-Blau'""), ('Const', ""'Rot-Grün'""), ('Const', ""'Warm'""), ('Const', ""'Kalt'"")))), (('key', ('Const', ""'prod_vs_cons_colors'"")),))","('Call', 2, 1)",st,color_scheme = st.selectbox(
.\analysis.py,1413,colors,"('Call', ('Attr', 'color_palettes', 'get'), (('Name', 'color_scheme'), ('List', (('Const', ""'#1f77b4'""), ('Const', ""'#ff7f0e'""), ('Const', ""'#2ca02c'"")))), ())","('Call', 2, 0)","color_palettes,color_scheme","colors = color_palettes.get(color_scheme, [""#1f77b4"", ""#ff7f0e"", ""#2ca02c""])"
.\analysis.py,2631,colors,"('Call', ('Attr', 'color_palettes', 'get'), (('Name', 'color_scheme'), ('List', (('Const', ""'#1f77b4'""), ('Const', ""'#ff7f0e'"")))), ())","('Call', 2, 0)","color_palettes,color_scheme","colors = color_palettes.get(color_scheme, [""#1f77b4"", ""#ff7f0e""])"
.\analysis.py,1100,colors,"('Call', ('Attr', 'color_palettes', 'get'), (('Name', 'color_scheme'), ('Name', 'default_colors')), ())","('Call', 2, 0)","color_palettes,color_scheme,default_colors","colors = color_palettes.get(color_scheme, default_colors)"
.\admin_panel.py,2053,cols,"('Call', ('Attr', 'st', 'columns'), (('Name', 'cols_per_row'),), ())","('Call', 1, 0)","cols_per_row,st",cols = st.columns(cols_per_row)
.\admin_product_attributes_ui.py,50,cols,"('Call', ('Attr', 'st', 'columns'), (('List', (('Const', '2'), ('Const', '3'), ('Const', '1'), ('Const', '1'), ('Const', '1'))),), ())","('Call', 1, 0)",st,"cols = st.columns([2,3,1,1,1])"
.\crm.py,491,cols,"('Call', ('Attr', 'st', 'columns'), (('List', (('Const', '3'), ('Const', '2'), ('Const', '2'), ('Const', '2'))),), ())","('Call', 1, 0)",st,"cols = st.columns([3, 2, 2, 2])"
.\crm_calendar_ui.py,113,cols,"('Call', ('Attr', 'st', 'columns'), (('Const', '7'),), ())","('Call', 1, 0)",st,cols = st.columns(7)
.\crm_calendar_ui.py,121,cols,"('Call', ('Attr', 'st', 'columns'), (('Const', '7'),), ())","('Call', 1, 0)",st,cols = st.columns(7)
